"","Country","Tests","Test.Pop","Density","Urban.Pop","Quarantine","Schools","Restrictions","Hospital.Bed","sex0","sex14","sex25","sex54","sex64","sex65plus","Sex.Ratio","lung","Female.Lung","Male.Lung","Median.Age","GDP.2018","Crime.Index","Population.2020","Smoking.2016","Females.2018","Total.Infected","Total.Deaths","Total.Recovered","countriesAndTerritories","dateRep","day","month","year","cases","deaths","geoId","countryterritoryCode","popData2018","continentExp","Date","recoveries","days","deaths2","cases2","active","deathrate","Entity","Code","Total.tests"
"6311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","15/04/2020",15,4,2020,2,0,"MG","MDG",26262368,"Africa",2020-04-15,29,84,0,108,79,0,NA,NA,NA
"6312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","16/04/2020",16,4,2020,2,0,"MG","MDG",26262368,"Africa",2020-04-16,33,85,0,110,77,0,NA,NA,NA
"6313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","17/04/2020",17,4,2020,1,0,"MG","MDG",26262368,"Africa",2020-04-17,33,86,0,111,78,0,NA,NA,NA
"6314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","18/04/2020",18,4,2020,6,0,"MG","MDG",26262368,"Africa",2020-04-18,35,87,0,117,82,0,NA,NA,NA
"6315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","19/04/2020",19,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-19,39,88,0,117,78,0,NA,NA,NA
"6316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","20/04/2020",20,4,2020,4,0,"MG","MDG",26262368,"Africa",2020-04-20,41,89,0,121,80,0,NA,NA,NA
"6317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","21/04/2020",21,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-21,44,90,0,121,77,0,NA,NA,NA
"6318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","22/04/2020",22,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-22,52,91,0,121,69,0,NA,NA,NA
"6319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","23/04/2020",23,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-23,58,92,0,121,63,0,NA,NA,NA
"6320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","24/04/2020",24,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-24,61,93,0,121,60,0,NA,NA,NA
"6321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","25/04/2020",25,4,2020,1,0,"MG","MDG",26262368,"Africa",2020-04-25,62,94,0,122,60,0,NA,NA,NA
"6322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","26/04/2020",26,4,2020,2,0,"MG","MDG",26262368,"Africa",2020-04-26,71,95,0,124,53,0,NA,NA,NA
"6323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","27/04/2020",27,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-27,75,96,0,124,49,0,NA,NA,NA
"6324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","28/04/2020",28,4,2020,4,0,"MG","MDG",26262368,"Africa",2020-04-28,82,97,0,128,46,0,NA,NA,NA
"6325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","29/04/2020",29,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-29,90,98,0,128,38,0,NA,NA,NA
"6326",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","30/04/2020",30,4,2020,0,0,"MG","MDG",26262368,"Africa",2020-04-30,92,99,0,128,36,0,NA,NA,NA
"6327",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","01/05/2020",1,5,2020,4,0,"MG","MDG",26262368,"Africa",2020-05-01,94,100,0,132,38,0,NA,NA,NA
"6328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","02/05/2020",2,5,2020,3,0,"MG","MDG",26262368,"Africa",2020-05-02,97,101,0,135,38,0,NA,NA,NA
"6329",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","03/05/2020",3,5,2020,0,0,"MG","MDG",26262368,"Africa",2020-05-03,98,102,0,135,37,0,NA,NA,NA
"6330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","04/05/2020",4,5,2020,14,0,"MG","MDG",26262368,"Africa",2020-05-04,99,103,0,149,50,0,NA,NA,NA
"6331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","05/05/2020",5,5,2020,0,0,"MG","MDG",26262368,"Africa",2020-05-05,101,104,0,149,48,0,NA,NA,NA
"6332",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","06/05/2020",6,5,2020,9,0,"MG","MDG",26262368,"Africa",2020-05-06,101,105,0,158,57,0,NA,NA,NA
"6333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Madagascar","07/05/2020",7,5,2020,0,0,"MG","MDG",26262368,"Africa",2020-05-07,101,106,0,158,57,0,NA,NA,NA
"6334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","03/04/2020",3,4,2020,3,0,"MW","MWI",18143315,"Africa",2020-04-03,0,72,0,3,3,0,NA,NA,NA
"6335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","04/04/2020",4,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-04,0,73,0,3,3,0,NA,NA,NA
"6336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","05/04/2020",5,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-05,0,74,0,4,4,0,NA,NA,NA
"6337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","06/04/2020",6,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-06,0,75,0,4,4,0,NA,NA,NA
"6338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","07/04/2020",7,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-07,0,76,0,5,5,0,NA,NA,NA
"6339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","08/04/2020",8,4,2020,3,1,"MW","MWI",18143315,"Africa",2020-04-08,0,77,1,8,7,0.125,NA,NA,NA
"6340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","09/04/2020",9,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-09,0,78,1,8,7,0.125,NA,NA,NA
"6341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","10/04/2020",10,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-10,0,79,1,8,7,0.125,NA,NA,NA
"6342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","11/04/2020",11,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-11,0,80,1,9,8,0.111111111111111,NA,NA,NA
"6343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","12/04/2020",12,4,2020,3,1,"MW","MWI",18143315,"Africa",2020-04-12,0,81,2,12,10,0.166666666666667,NA,NA,NA
"6344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","13/04/2020",13,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-13,0,82,2,13,11,0.153846153846154,NA,NA,NA
"6345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","14/04/2020",14,4,2020,3,0,"MW","MWI",18143315,"Africa",2020-04-14,0,83,2,16,14,0.125,NA,NA,NA
"6346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","15/04/2020",15,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-15,0,84,2,16,14,0.125,NA,NA,NA
"6347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","16/04/2020",16,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-16,0,85,2,16,14,0.125,NA,NA,NA
"6348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","17/04/2020",17,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-17,3,86,2,16,11,0.125,NA,NA,NA
"6349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","18/04/2020",18,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-18,3,87,2,17,12,0.117647058823529,NA,NA,NA
"6350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","19/04/2020",19,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-19,3,88,2,17,12,0.117647058823529,NA,NA,NA
"6351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","20/04/2020",20,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-20,3,89,2,17,12,0.117647058823529,NA,NA,NA
"6352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","21/04/2020",21,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-21,3,90,2,17,12,0.117647058823529,NA,NA,NA
"6353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","22/04/2020",22,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-22,3,91,2,18,13,0.111111111111111,NA,NA,NA
"6354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","23/04/2020",23,4,2020,5,1,"MW","MWI",18143315,"Africa",2020-04-23,3,92,3,23,17,0.130434782608696,NA,NA,NA
"6355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","24/04/2020",24,4,2020,10,0,"MW","MWI",18143315,"Africa",2020-04-24,4,93,3,33,26,0.0909090909090909,NA,NA,NA
"6356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","25/04/2020",25,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-25,4,94,3,33,26,0.0909090909090909,NA,NA,NA
"6357",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","26/04/2020",26,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-26,4,95,3,33,26,0.0909090909090909,NA,NA,NA
"6358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","27/04/2020",27,4,2020,1,0,"MW","MWI",18143315,"Africa",2020-04-27,4,96,3,34,27,0.0882352941176471,NA,NA,NA
"6359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","28/04/2020",28,4,2020,2,0,"MW","MWI",18143315,"Africa",2020-04-28,5,97,3,36,28,0.0833333333333333,NA,NA,NA
"6360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","29/04/2020",29,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-29,7,98,3,36,26,0.0833333333333333,NA,NA,NA
"6361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","30/04/2020",30,4,2020,0,0,"MW","MWI",18143315,"Africa",2020-04-30,7,99,3,36,26,0.0833333333333333,NA,NA,NA
"6362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","01/05/2020",1,5,2020,1,0,"MW","MWI",18143315,"Africa",2020-05-01,9,100,3,37,25,0.0810810810810811,NA,NA,NA
"6363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","02/05/2020",2,5,2020,0,0,"MW","MWI",18143315,"Africa",2020-05-02,9,101,3,37,25,0.0810810810810811,NA,NA,NA
"6364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","03/05/2020",3,5,2020,1,0,"MW","MWI",18143315,"Africa",2020-05-03,9,102,3,38,26,0.0789473684210526,NA,NA,NA
"6365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","04/05/2020",4,5,2020,1,0,"MW","MWI",18143315,"Africa",2020-05-04,9,103,3,39,27,0.0769230769230769,NA,NA,NA
"6366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","05/05/2020",5,5,2020,2,0,"MW","MWI",18143315,"Africa",2020-05-05,9,104,3,41,29,0.0731707317073171,NA,NA,NA
"6367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","06/05/2020",6,5,2020,0,0,"MW","MWI",18143315,"Africa",2020-05-06,9,105,3,41,29,0.0731707317073171,NA,NA,NA
"6368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Malawi","07/05/2020",7,5,2020,2,0,"MW","MWI",18143315,"Africa",2020-05-07,14,106,3,43,26,0.0697674418604651,NA,NA,NA
"6369","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","22/01/2020",22,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-22,0,0,0,0,0,0,NA,NA,NA
"6370","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","23/01/2020",23,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-23,0,1,0,0,0,0,NA,NA,NA
"6371","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","24/01/2020",24,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-24,0,2,0,0,0,0,NA,NA,NA
"6372","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","25/01/2020",25,1,2020,3,0,"MY","MYS",31528585,"Asia",2020-01-25,0,3,0,3,3,0,NA,NA,NA
"6373","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","26/01/2020",26,1,2020,1,0,"MY","MYS",31528585,"Asia",2020-01-26,0,4,0,4,4,0,NA,NA,NA
"6374","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","27/01/2020",27,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-27,0,5,0,4,4,0,NA,NA,NA
"6375","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","28/01/2020",28,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-28,0,6,0,4,4,0,NA,NA,NA
"6376","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","29/01/2020",29,1,2020,3,0,"MY","MYS",31528585,"Asia",2020-01-29,0,7,0,7,7,0,NA,NA,NA
"6377","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","30/01/2020",30,1,2020,0,0,"MY","MYS",31528585,"Asia",2020-01-30,0,8,0,7,7,0,NA,NA,NA
"6378","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","31/01/2020",31,1,2020,1,0,"MY","MYS",31528585,"Asia",2020-01-31,0,9,0,8,8,0,NA,NA,NA
"6379","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","01/02/2020",1,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-01,0,10,0,8,8,0,NA,NA,NA
"6380","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","02/02/2020",2,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-02,0,11,0,8,8,0,NA,NA,NA
"6381","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","03/02/2020",3,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-03,0,12,0,8,8,0,NA,NA,NA
"6382","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","04/02/2020",4,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-04,0,13,0,8,8,0,NA,NA,NA
"6383","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","05/02/2020",5,2,2020,2,0,"MY","MYS",31528585,"Asia",2020-02-05,0,14,0,10,10,0,NA,NA,NA
"6384","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","06/02/2020",6,2,2020,2,0,"MY","MYS",31528585,"Asia",2020-02-06,0,15,0,12,12,0,NA,NA,NA
"6385","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","07/02/2020",7,2,2020,2,0,"MY","MYS",31528585,"Asia",2020-02-07,1,16,0,14,13,0,NA,NA,NA
"6386","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","08/02/2020",8,2,2020,1,0,"MY","MYS",31528585,"Asia",2020-02-08,1,17,0,15,14,0,NA,NA,NA
"6387","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","09/02/2020",9,2,2020,1,0,"MY","MYS",31528585,"Asia",2020-02-09,1,18,0,16,15,0,NA,NA,NA
"6388","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","10/02/2020",10,2,2020,2,0,"MY","MYS",31528585,"Asia",2020-02-10,1,19,0,18,17,0,NA,NA,NA
"6389","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","11/02/2020",11,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-11,3,20,0,18,15,0,NA,NA,NA
"6390","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","12/02/2020",12,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-12,3,21,0,18,15,0,NA,NA,NA
"6391","Malaysia",9799,3302.989999,99,78,"3/18/2020","","",1.9,1.07,1.06,1.03,1.02,1.03,0.9,1.03,23.73,12.95,34.24,28.5,358581943446.259,60.66,32365.999,21.5,48.5785205819849,2470,35,388,"Malaysia","13/02/2020",13,2,2020,0,0,"MY","MYS",31528585,"Asia",2020-02-13,3,22,0,18,15,0,NA,NA,NA
